mineral_name,rruff_id,laser_nm,data_type,source_file,has_xrd,elements_detected,chemical_family,n_elements,avg_electronegativity,avg_atomic_mass,reduced_formula,matbench_gap_pbe,matbench_is_metal,matbench_e_form
Tetrawickmanite,R100003,532.0,Processed,Tetrawickmanite__R100003__Raman__532______Raman_Data_Processed__bf93b20eb4cd08a7c87f61c16495.txt,False,"Fe,Mg,Mn,On,S,Sn,W,Wt",Unknown,,,,,,,
Zellerite,R070454,785.0,Processed,Zellerite__R070454__Raman__785______Raman_Data_Processed__1786dcae4caeb9f1dd574ee52328.txt,False,,Unknown,1.0,0.0,,Zellerite,,,
Clinohumite,R040122-4,514.0,Processed,Clinohumite__R040122-4__Raman__514__0-000__depolarized__Raman_Data_Processed__61a74b2941c45e1dcad8ea425923.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Parabutlerite,R110161,780.0,Processed,Parabutlerite__R110161__Broad_Scan__780__0__unoriented__Raman_Data_Processed__2d482aeaa77b284db397191ef6b6.txt,False,,Unknown,,,,,,,
Cornetite,R040163,532.0,Processed,Cornetite__R040163__Raman__532______Raman_Data_Processed__f57946600deef31bcb2eb4cffd93.txt,False,"Al,As,Ca,Cl,Cr,Cu,El,F,Fe,K,Ka,La,Ma,Mg,Mn,Na,O,Ox,P,Pb,Pk,S,Si,Wt,Zn",Unknown,,,,,,,
Calderonite,R050538,532.0,Processed,Calderonite__R050538__Raman__532______Raman_Data_Processed__f72a26a4bbdc3b01097529270add.txt,False,"Al,As,Ca,Cr,Cu,El,Fe,H,Ka,La,Ma,Mg,Mn,O,Ox,P,Pb,Pk,S,Ti,V,Wt,Zn",Unknown,,,,,,,
Sylvanite,R070504,785.0,Processed,Sylvanite__R070504__Broad_Scan__785__0__unoriented__Raman_Data_Processed__16407602455196f57d9611059340.txt,False,,Unknown,,,,,,,
Tremolite,R060311,532.0,Processed,Tremolite__R060311__Raman__532______Raman_Data_Processed__aced8e9d98104564b77ae05bc3bd.txt,False,"Al,Ca,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Pk,Si,V",Unknown,,,,,,,
Meurigite-K,R110135,532.0,Processed,Meurigite-K__R110135__Broad_Scan__532__0__unoriented__Raman_Data_Processed__64225176d99cf3503cb71af4eaed.txt,False,,Unknown,,,,,,,
Hubnerite,R050139,532.0,Processed,Hubnerite__R050139__Raman__532______Raman_Data_Processed__cc4f72e6cd56422c656842cf9a7f.txt,False,"El,Fe,Ka,La,Mn,Ox,Pk,W,Wt",Unknown,,,,,,,
Vandenbrandeite,R080114,780.0,Processed,Vandenbrandeite__R080114__Broad_Scan__780__0__unoriented__Raman_Data_Processed__6fc384089abca80b775e9eda81d5.txt,False,,Unknown,,,,,,,
Grossular,R050081,532.0,Processed,Grossular__R050081__Raman__532______Raman_Data_Processed__469c60e0e0711f74fe8968936ba6.txt,False,"Al,Ca,Fe,Mg,Mn,O,Si,Ti,Wt",Unknown,1.0,0.0,,Grossular,,,
Chalcopyrite,R050208,780.0,Processed,Chalcopyrite__R050208__Broad_Scan__780__0__unoriented__Raman_Data_Processed__0cd62b492cf4ca4708996e708807.txt,False,"Cu,El,Fe,Ka,Ox,Pk,S,Si,Wt,Zn",Unknown,,,,,,,
Ferrimolybdite,R050566,532.0,Processed,Ferrimolybdite__R050566__Broad_Scan__532__0__unoriented__Raman_Data_Processed__d22d4c2ddc79f0873ed10300ae7f.txt,False,"Cu,El,Fe,Ka,La,Mn,Mo,O,Ox,Pk,Wt",Unknown,,,,,,,
Euclase,R050032,514.0,Processed,Euclase__R050032__Raman__514______Raman_Data_Processed__ad358c0b50276d436a2d2a64d683.txt,False,,Unknown,,,,,,,
Dolomite,R050129,514.0,Processed,Dolomite__R050129__Raman__514______Raman_Data_Processed__2ab0c319a66837147608f3130095.txt,False,"C,Ca,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Wt",Unknown,,,,,,,
Leucophanite,R050004_b,532.0,RAW,Leucophanite__R050004_b__Raman__532______Raman_Data_RAW__aabeeab19e0694e3ee99419a8fbc.txt,False,"Al,Be,Ca,Cl,Cr,El,F,Fe,H,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,1.0,0.0,,Leucophanite,,,
Cliffordite,R070407,532.0,Processed,Cliffordite__R070407__Raman__532______Raman_Data_Processed__e56587016f4b5357bae318310024.txt,False,,Unknown,,,,,,,
Agrinierite,R130139,780.0,Processed,Agrinierite__R130139__Raman__780______Raman_Data_Processed__6087ec4f0791f13dc46e4604b09f.txt,False,,Unknown,,,,,,,
Indium,R060771,532.0,Processed,Indium__R060771__Broad_Scan__532__0__unoriented__Raman_Data_Processed__f44568433496b70d283f52fc4859.txt,False,,Unknown,,,,,,,
Kotoite,R060940,785.0,Processed,Kotoite__R060940__Raman__785______Raman_Data_Processed__c23f15b6f857f7be9138b3fb8f52.txt,False,"Al,B,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Melanovanadite,R050555,532.0,Processed,Melanovanadite__R050555__Broad_Scan__532__0__unoriented__Raman_Data_Processed__07058e233dfa48beb5b76676399e.txt,False,"Ca,El,Ka,O,Ox,Pk,V,Wt",Unknown,1.0,0.0,,Melanovanadite,,,
Epidote,R100148,532.0,Processed,Epidote__R100148__Raman__532______Raman_Data_Processed__83776f7239a8e70dfe4a64ce2d13.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,1.0,0.0,,Epidote,,,
Marialite,R050123,532.0,Processed,Marialite__R050123__Raman__532______Raman_Data_Processed__99bd986738384f0710ec6c6e3176.txt,False,"Al,C,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,S,Si,Ti,Wt",Unknown,1.0,0.0,,Marialite,,,
Rhodonite,R060549-6,514.0,Processed,Rhodonite__R060549-6__Raman__514__0-000__depolarized__Raman_Data_Processed__0452a24f53b7709a29aebd329f00.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Dolomite,R040030-4,514.0,Processed,Dolomite__R040030-4__Raman__514__0-000__depolarized__Raman_Data_Processed__52d1a1e9e1eb0cb84f701d67dbcc.txt,False,"C,Ca,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Wt",Unknown,,,,,,,
Tschermigite,R050276,514.0,Processed,Tschermigite__R050276__Raman__514______Raman_Data_Processed__d94131d52711aaf1686a4c4c10e4.txt,False,,Unknown,,,,,,,
Magnesioferrite,R070127,532.0,Processed,Magnesioferrite__R070127__Raman__532______Raman_Data_Processed__ac13715ffcca55478c851cde3ea4.txt,False,"Al,Cr,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Ti,Wt,Zn",Unknown,1.0,0.0,,Magnesioferrite,,,
Brownmillerite,R130105,532.0,Processed,Brownmillerite__R130105__Broad_Scan__532__0__unoriented__Raman_Data_Processed__679a51e9e0c10c5f1ea50c16bfcb.txt,False,,Unknown,,,,,,,
Merwinite,R070195,532.0,Processed,Merwinite__R070195__Raman__532______Raman_Data_Processed__c0b7528061c10e24a56a7d451867.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,1.0,0.0,,Merwinite,,,
Tremolite,R050167,780.0,Processed,Tremolite__R050167__Broad_Scan__780__0__unoriented__Raman_Data_Processed__69b1599d51d2feba746478747342.txt,False,"Al,Ca,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Pk,Si,V",Unknown,,,,,,,
Arsenic,R050653,780.0,Processed,Arsenic__R050653__Broad_Scan__780__0__unoriented__Raman_Data_Processed__f3c95f89d90ecfd9d8b0d86f96a1.txt,False,"As,C,D,I,Ka,L,V",Unknown,,,,,,,
Volborthite,R050249,785.0,Processed,Volborthite__R050249__Raman__785______Raman_Data_Processed__8f53a911def95dc0c6e95028c404.txt,False,,Unknown,,,,,,,
Berlinite,R130243,780.0,Processed,Berlinite__R130243__Broad_Scan__780__0__unoriented__Raman_Data_Processed__580f559a7c8352b1be8eca1096cb.txt,False,,Unknown,,,,,,,
Chrysoberyl,X080004,532.0,Processed,Chrysoberyl__X080004__Raman__532______Raman_Data_Processed__d99d235f5b8ede201fbbe7bda454.txt,False,,Unknown,,,,,,,
Anglesite,R040004,780.0,Processed,Anglesite__R040004__Raman__780______Raman_Data_Processed__7fade1742eff1cdec6ff097fc862.txt,False,"Ca,Cu,El,Fe,Ka,La,Ma,O,Ox,Pb,Pk,S,Si,Sr,Wt,Zn",Unknown,1.0,0.0,,Anglesite,,,
Ammineite,R120155,780.0,Processed,Ammineite__R120155__Broad_Scan__780__0__unoriented__Raman_Data_Processed__58cb94af13fb5287a70f92d7f0b1.txt,False,,Unknown,,,,,,,
Fluorapophyllite-(K),R050084,785.0,Processed,Fluorapophyllite-(K)__R050084__Raman__785______Raman_Data_Processed__f72b286e1996f20024d668e60ee6.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,La,Mg,Mn,Na,O,Ox,Pk,S,Si,Sr,Ti,Wt",Unknown,,,,,,,
Aragonite,R040078-5,514.0,Processed,Aragonite__R040078-5__Raman__514__0-000__depolarized__Raman_Data_Processed__0b3b586464fd1af261fb3dc997fd.txt,False,"Ba,Ca,On,Sr,Wt",Unknown,,,,,,,
Conichalcite,R070447,785.0,Processed,Conichalcite__R070447__Broad_Scan__785__0__unoriented__Raman_Data_Processed__129650a5d32762b0169d22f17b5d.txt,False,"Al,As,Ca,Cr,Cu,El,Fe,H,K,Ka,La,Ma,Mg,Mn,Na,O,Ox,P,Pb,Pk,S,V,Wt,Zn",Unknown,,,,,,,
Ginorite,R070305,532.0,Processed,Ginorite__R070305__Raman__532______Raman_Data_Processed__4f29aea64f4a223ed9cfa40cc43e.txt,False,,Unknown,1.0,0.0,,Ginorite,,,
Rodalquilarite,R130549,532.0,Processed,Rodalquilarite__R130549__Broad_Scan__532__0__unoriented__Raman_Data_Processed__2b643f54e746d9ef53a487981798.txt,False,,Unknown,1.0,0.0,,Rodalquilarite,,,
Imandrite,R070027,532.0,Processed,Imandrite__R070027__Raman__532______Raman_Data_Processed__63e8d40cfd472e2a13754d1c0976.txt,False,,Unknown,,,,,,,
Stellerite,R040174-4,514.0,Processed,Stellerite__R040174-4__Raman__514__0-000__depolarized__Raman_Data_Processed__5fab36ef5242d17e68d5413b9520.txt,False,"Al,Ca,Cr,El,F,Fe,H,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Atorvastatin,D120016,532.0,Processed,Atorvastatin__D120016__Broad_Scan__532__0__unoriented__Raman_Data_Processed__a001e8b78cbd872ff8aa1cca3c5e.txt,False,,Unknown,,,,,,,
Nontronite,X050120,785.0,Processed,Nontronite__X050120__Raman__785______Raman_Data_Processed__4caaa47370d41740f6185ccbe7c6.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,H,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Molybdomenite,R140388,780.0,Processed,Molybdomenite__R140388__Raman__780______Raman_Data_Processed__e5f2fc828af070c2a1229360f8c7.txt,False,,Unknown,,,,,,,
Cobaltlotharmeyerite,R070400,532.0,Processed,Cobaltlotharmeyerite__R070400__Raman__532______Raman_Data_Processed__39d12a4ea1d79d55caa263de7496.txt,False,,Unknown,,,,,,,
Aegirine,R050074-3,514.0,Processed,Aegirine__R050074-3__Raman__514__0-000__depolarized__Raman_Data_Processed__e218395863e2ce3487e604f1e554.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,1.0,0.0,,Aegirine,,,
Magnesio-hastingsite,R070288-3,514.0,Processed,Magnesio-hastingsite__R070288-3__Raman__514__0-000__depolarized__Raman_Data_Processed__be4ecac0b11b5dfd0254f0561616.txt,False,"Al,Ca,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Chrysocolla,R050053,785.0,Processed,Chrysocolla__R050053__Raman__785______Raman_Data_Processed__dd0cf3b8b0de393bd84dc7dda0e4.txt,False,"Al,Ca,Cu,El,Ka,Mg,O,Ox,Pk,Si,Wt",Unknown,,,,,,,
Kapellasite,R140623,780.0,Processed,Kapellasite__R140623__Broad_Scan__780__0__unoriented__Raman_Data_Processed__d28a863626a0faad3f4701107c12.txt,False,,Unknown,,,,,,,
Bikitaite,R050160-3,514.0,Processed,Bikitaite__R050160-3__Raman__514__0-000__depolarized__Raman_Data_Processed__38402258ba51ea9d2567caed5e78.txt,False,"Al,Ca,Cl,El,Ka,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Heulandite-Ca,R040021-3,514.0,Processed,Heulandite-Ca__R040021-3__Raman__514__0-000__depolarized__Raman_Data_Processed__029e5443c99a83789e10fce21044.txt,False,"Al,Ba,Ca,Cr,El,F,Fe,K,Ka,La,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Artesunate,D120024,532.0,Processed,Artesunate__D120024__Broad_Scan__532__0__unoriented__Raman_Data_Processed__9e131d9b9279051e8f4f65dcf563.txt,False,,Unknown,,,,,,,
Epiebnerite,R250056,532.0,Processed,Epiebnerite__R250056__Raman__532______Raman_Data_Processed__ad01eab61c11c7ec9e34a6e72e7e.txt,True,,Unknown,1.0,0.0,,Epiebnerite,,,
Diadochite,R120021,780.0,Processed,Diadochite__R120021__Broad_Scan__780__0__unoriented__Raman_Data_Processed__c83e9104cdbe12998d31d3049388.txt,False,,Unknown,,,,,,,
Vesuvianite,R050489,780.0,Processed,Vesuvianite__R050489__Broad_Scan__780__0__unoriented__Raman_Data_Processed__7ce3e542bd9f52a3e784d6e420d1.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Pk,Si,Ti,Zn",Unknown,,,,,,,
Kryzhanovskite,R130050,532.0,Processed,Kryzhanovskite__R130050__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7e91f95b134b0b12aec0c04c994a.txt,False,Wt,Unknown,,,,,,,
Poudretteite,R080009,532.0,Processed,Poudretteite__R080009__Broad_Scan__532__0__unoriented__Raman_Data_Processed__b7d5cc96f121357c4e98cc4bab33.txt,False,,Unknown,,,,,,,
Goudeyite,R060268,780.0,Processed,Goudeyite__R060268__Raman__780______Raman_Data_Processed__177bc13f1f7fe1cc489d8dd000a3.txt,False,,Unknown,1.0,0.0,,Goudeyite,,,
Magnesiochromite,R050399,780.0,Processed,Magnesiochromite__R050399__Broad_Scan__780__0__unoriented__Raman_Data_Processed__f42c18699f624f3cbc63591c3bcd.txt,False,"Al,Cr,El,Fe,Ka,Mg,O,Ox,Pk,Ti,Wt",Unknown,1.0,0.0,,Magnesiochromite,,,
Cristobalite,R060648,532.0,Processed,Cristobalite__R060648__Raman__532______Raman_Data_Processed__2afd793a9bcce35032dd1dbae99b.txt,False,"Al,Cr,El,Fe,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Clinoptilolite-Ca,R060662-3,514.0,Processed,Clinoptilolite-Ca__R060662-3__Raman__514__0-000__ccw__Raman_Data_Processed__8f16aab8c393a89ff3aeac660e0f.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,H,K,Ka,Mg,Mn,Na,O,Pk,Si,Ti",Unknown,,,,,,,
Arsenolamprite,R060680,785.0,Processed,Arsenolamprite__R060680__Raman__785______Raman_Data_Processed__d8c87d4311a1e9ea4665a2a96ad0.txt,False,"As,Cu,El,Fe,Ka,O,Ox,P,Pk,S,Si,Wt",Unknown,,,,,,,
Sapphirine,R100135,780.0,Processed,Sapphirine__R100135__Raman__780______Raman_Data_Processed__f31f01a97e17a9ee3b810fe0cab9.txt,False,"Al,Ca,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Si,Wt",Unknown,,,,,,,
Seligmannite,R100189,780.0,Processed,Seligmannite__R100189__Raman__780______Raman_Data_Processed__76c576aeb8cb9b0c131ffb6cebb0.txt,False,,Unknown,,,,,,,
Gadolinite-(Y),R080129,780.0,Processed,Gadolinite-(Y)__R080129__Broad_Scan__780__0__unoriented__Raman_Data_Processed__4fe572b342a6f633e89b7259f4c7.txt,False,"Be,Ca,Ce,El,Fe,Ka,La,Nd,O,Ox,Pk,Si,Sm,Wt,Y",Unknown,,,,,,,
Correianevesite,R090069,532.0,Processed,Correianevesite__R090069__Broad_Scan__532__0__unoriented__Raman_Data_Processed__2ea84b8657817b5c5b46ec7c3718.txt,False,Wt,Unknown,,,,,,,
Simonkolleite,R130117,532.0,Processed,Simonkolleite__R130117__Raman__532______Raman_Data_Processed__ee4f7d37fdac81a5959141f58d68.txt,False,,Unknown,,,,,,,
Schorl,R050304,780.0,Processed,Schorl__R050304__Broad_Scan__780__0__unoriented__Raman_Data_Processed__b1b80158ab9bcb095c82c61a0b71.txt,False,"Al,B,Ca,Cr,El,F,Fe,H,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Trolleite,R050425,780.0,Processed,Trolleite__R050425__Broad_Scan__780__0__unoriented__Raman_Data_Processed__d5bfb0d2659782d27416d04a0b54.txt,False,"Al,Ca,Cl,Cr,El,Fe,H,K,Ka,Mg,Mn,Na,O,Ox,P,Pk,S,Si,Ti",Unknown,,,,,,,
Stibiotantalite,R050232,780.0,Processed,Stibiotantalite__R050232__Raman__780______Raman_Data_Processed__8e4c4aae569efd7bfea34d1d5a2c.txt,False,"El,La,Nb,O,Ox,Pk,Sb,Ta,Wt",Unknown,,,,,,,
Cymrite,R080032,780.0,Processed,Cymrite__R080032__Raman__780______Raman_Data_Processed__7ab3edd5bada0d8d5e60d11bc3a1.txt,False,,Unknown,,,,,,,
Dolomite,R040030,780.0,Processed,Dolomite__R040030__Raman__780______Raman_Data_Processed__5bf3d44cb217a81ba881972d569a.txt,False,"C,Ca,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Wt",Unknown,,,,,,,
Dacostaite,R250010,633.0,Processed,Dacostaite__R250010__Raman__633______Raman_Data_Processed__02d16cd4200aa2e7929d7fa061ae.txt,True,,Unknown,,,,,,,
Opal,X070002,785.0,Processed,Opal__X070002__Raman__785______Raman_Data_Processed__a103c1491f0799d986fb2e52d958.txt,False,"Al,El,Ka,Mg,O,Ox,Pk,Si,Wt",Unknown,,,,,,,
Erionite-K,R061104,532.0,Processed,Erionite-K__R061104__Raman__532______Raman_Data_Processed__39a267a1ae37f9b7985e7d9e4899.txt,False,,Unknown,,,,,,,
Groutite,R070583,780.0,Processed,Groutite__R070583__Broad_Scan__780__0__unoriented__Raman_Data_Processed__1fa6192cd1f52fa8851d237296e8.txt,False,,Unknown,1.0,0.0,,Groutite,,,
Chevkinite-(Ce),R060419,780.0,Processed,Chevkinite-(Ce)__R060419__Raman__780______Raman_Data_Processed__c3af5da6325b5013f8635bbbf945.txt,False,"Ca,Ce,El,Fe,Ka,La,Ma,Nd,O,Ox,Pk,Si,Th,Ti,Wt",Unknown,,,,,,,
Chabazite-Ca,R050075-3b,514.0,Processed,Chabazite-Ca__R050075-3b__Raman__514__0-000__depolarized__Raman_Data_Processed__5260dbf5c6cb9e1dbea65472e33a.txt,False,"Al,Ca,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Finnemanite,R140329,780.0,Processed,Finnemanite__R140329__Raman__780______Raman_Data_Processed__97e02dabe1a238ea3385048efd07.txt,False,,Unknown,,,,,,,
Zincite,R050419,532.0,Processed,Zincite__R050419__Broad_Scan__532__0__unoriented__Raman_Data_Processed__97f6107de938fd820ca4f298070a.txt,False,"Cr,El,Fe,Ka,Mn,O,Ox,Pk,Ti,Wt,Zn",Unknown,1.0,0.0,,Zincite,,,
Jamesonite,R050431,780.0,Processed,Jamesonite__R050431__Broad_Scan__780__0__unoriented__Raman_Data_Processed__7016f39746ca6f176a1fd00360c0.txt,False,"At,Cu,El,Fe,Ka,La,Ma,Ox,Pb,Pk,S,Sb,Wt,Zn",Unknown,1.0,0.0,,Jamesonite,,,
Getchellite,R050156,532.0,Processed,Getchellite__R050156__Broad_Scan__532__0__unoriented__Raman_Data_Processed__6b002d3b3f3c1a2fc4348d08fe77.txt,False,,Unknown,,,,,,,
Mendipite,R050669,532.0,Processed,Mendipite__R050669__Broad_Scan__532__0__unoriented__Raman_Data_Processed__10b2d37177f5c7dd1a8c19803c15.txt,False,"Cl,Cu,El,Fe,Ka,Ma,O,Ox,Pb,Pk,Wt,Zn",Unknown,1.0,0.0,,Mendipite,,,
Pyrope,R040159,532.0,Processed,Pyrope__R040159__Raman__532______Raman_Data_Processed__7ea59fdacfa71ff4a21def5e7738.txt,False,"Al,Ca,Cr,El,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Romeite,R060736,532.0,Processed,Romeite__R060736__Broad_Scan__532__0__unoriented__Raman_Data_Processed__39a2427cfbe8aa752c48924fbceb.txt,False,"As,Ca,Cr,El,F,Fe,H,K,Ka,La,Ma,Mg,Mn,Na,O,Ox,Pb,Pk,S,Sb,Ti,Wt",Unknown,1.0,0.0,,Romeite,,,
Fluor-uvite,R050172,780.0,Processed,Fluor-uvite__R050172__Broad_Scan__780__0__unoriented__Raman_Data_Processed__1d1a6eeaf26a77ef5ef8786316ab.txt,False,"Al,Ca,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Goyazite,R061054,785.0,Processed,Goyazite__R061054__Raman__785______Raman_Data_Processed__768ce9db6fc22600af5e2db247a1.txt,False,,Unknown,1.0,0.0,,Goyazite,,,
Beryl,X080008,780.0,Processed,Beryl__X080008__Broad_Scan__780__0__unoriented__Raman_Data_Processed__76868af589546573cfb16ea984d8.txt,False,"Al,Be,Ca,Cr,El,Fe,K,Ka,Li,Mg,Na,O,Ox,Pk,Sc,Si,V,Wt",Unknown,,,,,,,
Heulandite-Ca,R050017-3,514.0,Processed,Heulandite-Ca__R050017-3__Raman__514__0-000__depolarized__Raman_Data_Processed__2718c793298493b6c5bbcd9162e4.txt,False,"Al,Ba,Ca,Cr,El,F,Fe,K,Ka,La,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
Euclase,R050032,785.0,Processed,Euclase__R050032__Raman__785______Raman_Data_Processed__f87913a571278090dcf912206ab7.txt,False,,Unknown,,,,,,,
Tilasite,R050246,780.0,Processed,Tilasite__R050246__Broad_Scan__780__0__unoriented__Raman_Data_Processed__717f64a1c2662802acf7d49643f5.txt,False,"Al,As,Ca,Cl,Cr,El,F,Fe,K,Ka,La,Mg,Mn,Na,O,Ox,P,Pk,S,Si,Wt",Unknown,,,,,,,
Lokkaite-(Y),R061092,785.0,Processed,Lokkaite-(Y)__R061092__Broad_Scan__785__0__unoriented__Raman_Data_Processed__318d9a7f6ac9f80b59b6440cab84.txt,False,,Unknown,,,,,,,
Kaersutite,R070128,785.0,Processed,Kaersutite__R070128__Raman__785______Raman_Data_Processed__46e4b1ec9d7554374919b294c2a2.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,Pk,Si,Ti,Zn",Unknown,,,,,,,
Priceite,R110008,780.0,Processed,Priceite__R110008__Raman__780______Raman_Data_Processed__26cbffda4ca0e0a88cd78d8d4cf8.txt,False,,Unknown,,,,,,,
Barylite,R060606,780.0,Processed,Barylite__R060606__Raman__780______Raman_Data_Processed__9d606d3001ac701d55eb2e2e0f58.txt,False,"Al,Ba,Be,Ca,Cr,El,F,Fe,K,Ka,La,Mg,Mn,Na,O,Ox,Pk,Si,Ti,Wt,Zr",Unknown,,,,,,,
Lopezite,R070043,785.0,Processed,Lopezite__R070043__Raman__785______Raman_Data_Processed__3ad8703c1f4ec70f2ac92ef4cbbd.txt,False,"Cr,K,O,On,Wt",Unknown,1.0,0.0,,Lopezite,,,
Kornerupine,R050214-3,514.0,Processed,Kornerupine__R050214-3__Raman__514__0-000__depolarized__Raman_Data_Processed__106b86c42ac3c770389ab1b0fd62.txt,False,,Unknown,,,,,,,
Grimselite,R141028,780.0,Processed,Grimselite__R141028__Broad_Scan__780__0__unoriented__Raman_Data_Processed__1121e030171e2abdbc222bb5e695.txt,False,,Unknown,1.0,0.0,,Grimselite,,,
Sepiolite,R070311,532.0,Processed,Sepiolite__R070311__Raman__532______Raman_Data_Processed__1feb9ea2d1aee7896b617aa5b930.txt,False,,Unknown,,,,,,,
Baryte,R040036-3,110.0,Processed,Baryte__R040036-3__Raman__514__110-000__ccw__Raman_Data_Processed__f08ed5c6028bedc4e069add4e6c9.txt,False,"Ba,Ca,El,Ka,La,O,Ox,Pk,S,Sr,Wt",Unknown,,,,,,,
Halite,R070586,532.0,Processed,Halite__R070586__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3892911d59ef50962a8b63997b0f.txt,False,"Al,Ca,Cl,Cr,El,F,K,Ka,Mg,Na,Ox,Pk,Wt",Unknown,,,,,,,
Manandonite,R060968,532.0,Processed,Manandonite__R060968__Raman__532______Raman_Data_Processed__2dba0850622302531395615c1f7f.txt,False,,Unknown,1.0,0.0,,Manandonite,,,
Tephroite,R100105,532.0,Processed,Tephroite__R100105__Raman__532______Raman_Data_Processed__43d533d6afb5066207fead45d77a.txt,False,"F,Mn,S,Wt",Unknown,,,,,,,
Celsian,R060152-4,514.0,Processed,Celsian__R060152-4__Raman__514__0-000__depolarized__Raman_Data_Processed__e2eeaee65e212e7a4930a7589f5f.txt,False,"Al,Ba,Ca,Cr,El,K,Ka,La,Na,O,Ox,Pk,Si,Sr,Wt",Unknown,,,,,,,
Szaibelyite,R060372,532.0,Processed,Szaibelyite__R060372__Broad_Scan__532__0__unoriented__Raman_Data_Processed__3d798dfc73736c116dd022af5b5d.txt,False,"Al,B,C,Ca,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Wt",Unknown,,,,,,,
Obradovicite-KCu,R100015,780.0,Processed,Obradovicite-KCu__R100015__Broad_Scan__780__0__unoriented__Raman_Data_Processed__fbb8cbcd3a5b77eb7aa1198e8203.txt,False,,Unknown,,,,,,,
Ottoite,R130126,532.0,Processed,Ottoite__R130126__Broad_Scan__532__0__unoriented__Raman_Data_Processed__eca0e95a0074c72de328384cf6b9.txt,False,,Unknown,,,,,,,
Andalusite,R060212-5,514.0,Processed,Andalusite__R060212-5__Raman__514__0-000__depolarized__Raman_Data_Processed__7f6bc1948c81d528656356b21771.txt,False,"Al,Ca,El,Fe,Ka,Mg,Mn,O,Ox,Pk,Si,Wt",Unknown,1.0,0.0,,Andalusite,,,
Calcioancylite-(Ce),R060205,514.0,Processed,Calcioancylite-(Ce)__R060205__Raman__514______Raman_Data_Processed__abe2365056fdc0a319aeff9a0702.txt,False,"C,Ce,Cl,F,O,Sr,Wt",Unknown,,,,,,,
Berndlehmannite,R240003-1,523.0,Processed,Berndlehmannite__R240003-1__Raman__523____unoriented__Raman_Data_Processed__1412153a6a8ae0e03a4d26de026e.txt,False,,Unknown,,,,,,,
Nordstrandite,R130093,532.0,Processed,Nordstrandite__R130093__Raman__532______Raman_Data_Processed__dabfc9b308d6e323c1d25dfa7611.txt,False,"Al,Ca,Cl,Cr,El,F,Fe,K,Ka,Mg,Mn,Na,Ox,Pk,Si,Ti,Wt",Unknown,,,,,,,
