id,metal_center,charge,molecular_mass,n_atoms,n_electrons,tzvp_lumo_energy,tzvp_homo_energy,tzvp_homo_lumo_gap,homo_lumo_gap_delta,tzvp_electronic_energy,electronic_energy_delta,tzvp_dispersion_energy,dispersion_energy_delta,enthalpy_energy,enthalpy_energy_correction,gibbs_energy,gibbs_energy_correction,zpe_correction,heat_capacity,entropy,tzvp_dipole_moment,dipole_moment_delta,polarisability,lowest_vibrational_frequency,highest_vibrational_frequency,smiles
OVOQAT,Ru,0,566.20564,69,288,-0.02724,-0.25249,0.22525,0.06869,-1957.65711522,-1.6831124000000273,-0.1205959246,0.0092352308999999,-1955.407117,0.5668858199999249,-1955.507865,0.466137819999858,0.52934,149.747,212.042,5.1117,-0.0697000000000001,379.11,27.4969,3099.4343,
OVOQIB,Ru,0,602.18232,71,306,-0.04242,-0.24707,0.20465,0.07491,-2418.36915114,-1.8746551600002024,-0.1301497731,0.0095943665999999,-2415.91363,0.5808659799999987,-2416.016783,0.4777129799999784,0.541655,156.027,217.104,4.2522,-0.0552999999999999,389.33,53.5954,3103.4767,
OVOREY,Ru,0,648.28389,85,334,-0.02406,-0.23306,0.209,0.0675599999999999,-2192.13193079,-1.959918470000048,-0.1551636136,0.0115313596,-2189.454378,0.7176343199998882,-2189.569437,0.602575319999687,0.672653,179.249,242.162,4.7014,-0.2001000000000008,442.85,34.9592,3102.251,
OVORIC,Ru,0,580.23842,73,296,-0.04404,-0.25522,0.21118,0.07438,-1984.28579015,-1.7217112899998028,-0.1297384363,0.0098362364,-1981.964948,0.5991308600000593,-1982.069592,0.4944868600000518,0.559734,157.857,220.243,6.0995,-0.0655999999999998,393.32,22.9153,3099.3088,
OWUZEN,Ni,0,694.16674,79,360,-0.10767,-0.19718,0.0895099999999999,0.05524,-3495.43663306,-2.357263989999865,-0.1257311738,0.0126067014999999,-3492.444444,0.6349250700000084,-3492.555055,0.5243140700004005,0.595996,158.585,232.8,0.0629,-0.0936999999999999,695.55,10.0788,3195.0751,
OZAREO,Rh,0,468.27575,62,238,-0.10233,-0.23453,0.1321999999999999,0.0669499999999999,-1108.30818351,-1.1767697000000226,-0.0946820702,0.0084518251999999,-1106.61949,0.5119238099998711,-1106.71021,0.4212038099999518,0.480128,126.924,190.935,19.2189,0.7524000000000015,358.88,27.431,3548.2228,
OZEXUO,Ir,0,654.28726,72,322,-0.05103,-0.21305,0.16202,0.0740499999999999,-2199.81259498,-1.61952564000012,-0.1294207471,0.0094042561999999,-2197.58925,0.6038193399999727,-2197.690047,0.5030223399999159,0.56606,151.383,212.146,13.2592,0.113199999999999,409.77,23.4017,3094.721,
OZEYAV,Ir,0,798.28726,84,394,-0.05892,-0.20962,0.1507,0.07053,-2656.72016859,-2.0991369499997745,-0.1652755461,0.0113969224999999,-2653.937995,0.6830366400004095,-2654.052311,0.5687206400002651,0.639655,177.185,240.599,13.2922,0.1263999999999985,538.78,17.3837,3155.2609,
OZOTED,Co,0,418.12455,47,212,-0.0963,-0.22567,0.12937,0.08743,-3009.01148084,-1.465023519999704,-0.0778467088,0.0068151929999999,-3007.190017,0.3564403200002743,-3007.264955,0.2815023200000723,0.332086,102.357,157.72,7.4603,0.0132000000000003,299.5,35.1779,3199.9315,
OZOTON,Co,0,590.19811,71,304,-0.0532,-0.23602,0.18282,0.11444,-3621.56489197,-2.1612549700003,-0.1161964421,0.0097798927,-3618.838497,0.5651399999997011,-3618.945129,0.4585079999997106,0.526585,153.421,224.427,5.341,-0.5186999999999999,399.12,24.7353,3211.9622,
OZOTUT,Co,0,504.16133,59,258,-0.08644,-0.23135,0.1449099999999999,0.09405,-3315.32285876,-1.814443270000084,-0.0990222516,0.0084192118,-3313.046911,0.4615044900001521,-3313.139173,0.3692424900000333,0.429813,127.992,194.18,7.9278,0.2576,345.24,20.2861,3196.2824,
PACCUT,Fe,1,326.10612,45,172,-0.133,-0.34697,0.21397,0.09716,-2536.65752857,-1.136903650000022,-0.0625834173,0.0054425285999999,-2535.12217,0.3984549199999492,-2535.199295,0.3213299200001529,0.373451,91.739,162.323,2.5234,0.1362999999999998,226.02,25.5704,3195.9425,
PAHDOT,Pt,0,679.19992,65,330,-0.06036,-0.21403,0.15367,0.06968,-2551.24466845,-1.741619280000123,-0.118230147,0.0088003291999999,-2548.985452,0.5175971700000446,-2549.087984,0.4150651700001617,0.482165,142.262,215.796,17.2427,0.3406999999999982,448.21,7.7363,3139.2676,
PAPXOU,Hf,0,571.33326,71,284,-0.07994,-0.2589,0.17896,0.06749,-1489.01178912,-1.3307238899999447,-0.1097944324,0.0081292657999999,-1487.079997,0.6010682300000099,-1487.182757,0.4983082300000205,0.562794,151.736,216.275,9.7961,-0.0459000000000013,375.88,24.9665,3145.0363,
PAQBOZ,Zr,0,567.30899,78,294,-0.06279,-0.23367,0.1708799999999999,0.0694499999999999,-1625.86863086,-1.610483539999905,-0.1305461338,0.0099167086,-1623.601185,0.6569623200000478,-1623.707196,0.5509513199999674,0.617646,157.64,223.119,8.4863,0.1056000000000008,433.55,20.6008,3185.4985,
PAQBUF,Hf,0,657.35149,78,326,-0.06106,-0.23391,0.17285,0.06947,-1626.83187629,-1.6064455499999897,-0.1287924379,0.0097609582,-1624.568418,0.6570127400000274,-1624.674807,0.5506237399999918,0.617575,157.807,223.913,8.3425,0.1629999999999984,431.1,21.9251,3185.4593,
PAWQOT,Re,-1,619.18181,50,292,0.0138,-0.16001,0.17381,0.06822,-2407.32405231,-1.5267295300000114,-0.1040829041,0.0072370315,-2405.460581,0.3367417800000112,-2405.537421,0.2599017799998364,0.310871,118.171,161.724,0.3506,-0.0914999999999999,410.69,26.1611,2657.8412,
PAYREN,Zr,0,483.2022,57,244,-0.08564,-0.24249,0.15685,0.05889,-1160.11800934,-1.2670690600000398,-0.0956171602,0.00787808,-1158.404406,0.4465342799999234,-1158.484605,0.3663352799999302,0.41973,116.08,168.794,10.6282,0.2698999999999998,373.71,20.938,3201.0213,
PAYROX,Zr,0,570.23825,69,290,-0.08965,-0.21991,0.13026,0.0683999999999999,-1413.05253208,-1.559831210000084,-0.1180056259,0.0096560444,-1410.945123,0.547577869999941,-1411.042267,0.4504338699998698,0.513862,141.759,204.457,9.5971,0.5488,465.76,11.691,3205.4131,
PCPCOS,Os,0,809.14551,70,396,-0.10068,-0.19496,0.0942799999999999,0.0378699999999999,-2118.12827811,-2.1311268699996617,-0.1187249679,0.0107474412999999,-2115.456239,0.5409122400001252,-2115.559469,0.437682240000413,0.504277,146.876,217.265,6.6561,0.3178000000000001,693.83,23.2178,3162.2365,
PEFQOJ,Rh,-1,619.244,74,316,0.0504,-0.11079,0.16119,0.06961,-1937.76236368,-1.859063679999963,-0.1262771447,0.0100815788999999,-1935.311668,0.5916319999998905,-1935.425072,0.4782279999999446,0.550296,161.774,238.678,13.0477,-0.0313999999999996,447.43,15.3425,3160.8203,
PEKGAP,Co,0,422.16434,49,214,-0.09435,-0.26981,0.17546,0.1068,-2486.29815316,-1.3997395599999436,-0.0816405003,0.0077070389,-2484.524375,0.3740385999999489,-2484.597883,0.3005306000000018,0.350097,103.199,154.712,8.9363,0.3721999999999994,314.95,22.5557,3685.8314,
PEKLOJ,Co,-1,419.24829,53,212,0.01967,-0.1257,0.14537,0.0799599999999999,-2870.20788614,-1.3376209299999573,-0.1001202386,0.0080052266,-2868.470565,0.3997002099999918,-2868.545546,0.3247192100002394,0.374511,113.171,157.812,0.0,0.0,351.91,27.5193,3122.4589,
PEKQOO,Rh,0,406.17972,51,206,-0.04339,-0.19043,0.14704,0.06105,-1205.99120744,-1.005716379999967,-0.0825261013,0.0075548656999999,-1204.56361,0.4218810600000324,-1204.635178,0.3503130599999622,0.398616,100.087,150.627,10.0482,0.1379999999999999,297.25,24.7979,3143.3038,
PEKQUU,Ir,0,522.31414,53,246,-0.06796,-0.25177,0.1838099999999999,0.0657499999999999,-1194.38783065,-1.0018959900000937,-0.0968630152,0.0079592861999999,-1192.982094,0.4038406600000144,-1193.054017,0.3319176600000446,0.379979,111.072,151.375,15.5957,0.3335000000000008,335.88,30.8073,3141.8729,
PEKRAB,Ru,0,432.2021,56,220,-0.03705,-0.1982,0.16115,0.0703999999999999,-1268.36533522,-1.098154169999816,-0.0889491654,0.0074992819,-1266.801858,0.4653230500000518,-1266.885701,0.3814800500001638,0.436766,115.917,176.463,9.2083,0.3330000000000002,319.73,5.7929,3143.7509,
PEKTOR,Ir,0,503.2123,51,242,-0.03727,-0.2063,0.16903,0.05806,-1710.51806331,-1.107558279999921,-0.0879447161,0.006329134,-1708.98718,0.4233250299998872,-1709.06966,0.3408450299998549,0.394194,114.618,173.595,14.6542,0.1171999999999986,295.53,53.0257,3512.4597,
PEQJED,Co,-1,387.29397,53,196,0.03153,-0.14366,0.17519,0.08937,-2224.41771421,-1.1645882800003164,-0.0911826158,0.0080896983999999,-2222.848598,0.4045279299998583,-2222.920081,0.3330449299996871,0.380595,109.439,150.449,0.0,0.0,320.06,34.8052,3150.8811,
PEQWEQ,Re,0,794.87899,50,384,-0.13976,-0.20604,0.06628,0.04292,-3736.66569468,-2.544319309999992,-0.0851369986,0.0071642571,-3733.785611,0.3357643700001063,-3733.901807,0.2195683699997062,0.297009,136.777,244.555,15.3206,-0.5454999999999988,733.94,9.4746,3204.0415,
PETNIL,Zr,0,408.23358,55,208,-0.0567,-0.2602,0.2035,0.0655599999999999,-870.998328446,-0.9927569309999172,-0.0884776669,0.007262159,-869.555134,0.4504375150000896,-869.631116,0.3744555150000224,0.424989,109.051,159.917,6.781,0.0467999999999992,304.24,33.0632,3202.7688,
PETNOR,Zr,0,400.26488,58,206,-0.06745,-0.25521,0.1877599999999999,0.0684799999999999,-835.317874692,-0.9648756850000382,-0.0891950157,0.0072695941999999,-833.868902,0.4840970069999457,-833.953693,0.3993060069999501,0.454624,119.018,178.459,5.554,-0.0005999999999994,306.42,18.604,3155.7851,
PEWNIP,Co,0,363.24949,52,188,-0.07897,-0.22411,0.14514,0.0749099999999999,-2229.76891497,-1.1262054300000273,-0.0760427116,0.0076881017,-2228.214129,0.4285805399999844,-2228.294091,0.3486185399997339,0.402298,107.778,168.294,12.5709,0.1881000000000003,280.91,18.5806,3156.8514,
PIJMAX,Rh,0,526.27025,70,270,-0.09584,-0.23635,0.14051,0.05793,-1269.68705199,-1.339467610000156,-0.1147893697,0.0102091179999999,-1267.759587,0.5879973799999334,-1267.854456,0.4931283799999164,0.555319,135.152,199.668,9.0973,-0.101799999999999,426.25,21.8913,3147.3144,
PIJMEB,Ir,0,616.32875,70,302,-0.09467,-0.23869,0.14402,0.05694,-1263.49513345,-1.314994339999885,-0.1154817569,0.0100357066999999,-1261.592271,0.5878681100000449,-1261.687882,0.4922571100000823,0.555121,135.144,201.23,9.0257,-0.0411000000000001,424.65,22.3767,3146.7641,
POFLED,Zn,-1,654.99727,58,330,-0.00981,-0.0973,0.08749,0.0407499999999999,-6019.11443597,-2.46948115000032,-0.092071004,0.0091157020999999,-6016.20847,0.4364848200002598,-6016.303511,0.3414438199997676,0.404471,124.955,200.03,4.5822,0.3784,649.07,19.5397,3133.2893,
POFZOA,Zr,0,471.27897,66,244,-0.05515,-0.22902,0.17387,0.0677,-1103.84881202,-1.2445198000000346,-0.1077957532,0.008762743,-1102.045123,0.5591692199998306,-1102.135337,0.468955219999998,0.526851,130.458,189.873,10.5828,-0.4049999999999993,364.64,39.4839,3380.4758,
POFZUG,Hf,0,561.32147,66,276,-0.05204,-0.22852,0.17648,0.06881,-1104.81219264,-1.24073285999998,-0.1059605824,0.0085914941,-1103.012218,0.5592417799998657,-1103.103073,0.4683867799999461,0.526813,130.535,191.22,10.5363,-0.4054999999999999,362.1,38.7978,3374.7648,
POPVAT,Os,0,817.18564,78,404,-0.08778,-0.18823,0.10045,0.04135,-2130.39767682,-2.180693990000236,-0.117733574,0.0116370055,-2127.589346,0.6276368299995738,-2127.704065,0.5129178299998784,0.58652,161.494,241.446,5.4778,-0.1002999999999998,704.61,14.4648,3200.2552,
POQKOY,Ir,0,688.07653,62,338,-0.05811,-0.23927,0.18116,0.07197,-2642.51314551,-1.8881238099997968,-0.1170839658,0.0075117918,-2640.12001,0.5050117000000682,-2640.226137,0.3988847000000532,0.466837,141.97,223.363,7.4891,0.5652999999999997,409.85,29.4079,3141.728,
PUCWEQ,Co,-1,483.09387,45,232,0.00968,-0.1636,0.17328,0.0898799999999999,-7142.07108868,-1.6980655799998203,-0.0906690403,0.0068461155,-7140.051823,0.3212001000001692,-7140.117877,0.2551461000002746,0.300166,98.294,139.022,0.0,0.0,317.3,47.4332,3133.2317,
PUJMEO,Ir,0,661.19935,62,320,-0.05822,-0.20237,0.14415,0.06817,-2366.67814017,-1.6765918900000545,-0.1153529761,0.0083663848,-2364.513872,0.4876762799999596,-2364.607619,0.3939292800000658,0.454085,136.937,197.306,10.8367,0.107800000000001,406.2,17.919,3519.1275,
PUJMIS,Ir,0,641.25397,65,312,-0.05466,-0.19378,0.13912,0.06725,-1946.4939164,-1.5332244199998968,-0.116433102,0.0087915355999999,-1944.436533,0.5241589800000384,-1944.532064,0.4286279800001011,0.489917,139.308,201.062,10.1796,0.1051999999999999,409.25,18.7121,3515.9853,
PUJMOY,Ir,0,657.24889,66,320,-0.05168,-0.19415,0.1424699999999999,0.0685999999999999,-2021.65876295,-1.6161686200000531,-0.1168065812,0.0088653437999999,-2019.512472,0.5301223300000402,-2019.608743,0.4338513299999249,0.495142,142.355,202.62,9.7399,0.1242,414.07,20.8303,3517.9728,
PUJNEP,Ir,0,657.24889,66,320,-0.05379,-0.19569,0.1419,0.06837,-2021.65968814,-1.6174679400000969,-0.1155084862,0.0089110089999999,-2019.512273,0.5299471999999241,-2019.608745,0.4334751999999753,0.49499,142.409,203.043,10.6816,0.0625,420.29,20.9517,3516.7153,
PUJNIT,Ir,0,672.2234,64,326,-0.08909,-0.21469,0.1256,0.0600599999999999,-2111.60573807,-1.6923109399999705,-0.115818985,0.008803525,-2109.412285,0.501142130000062,-2109.509029,0.4043981300001178,0.46645,140.97,203.614,10.2505,0.2672000000000007,420.83,18.2365,3394.9972,
PUJNOZ,Ir,0,641.25397,65,312,-0.05492,-0.19537,0.14045,0.0670899999999999,-1946.49615364,-1.533391500000107,-0.1156646997,0.0088124566,-1944.438547,0.5242151400000239,-1944.532426,0.4303361400000085,0.490286,139.09,197.586,10.1564,0.0769000000000001,409.59,21.3009,3522.3935,
PUMCEF,Ir,0,536.23841,57,260,-0.02961,-0.2182,0.18859,0.06085,-1537.68818749,-1.1879145099999278,-0.0957976124,0.0072774524,-1536.02525,0.4750229800001762,-1536.11398,0.3862929800000074,0.443627,123.703,186.746,10.1085,0.0629999999999988,320.46,26.3129,3173.499,
PUNCUW,W,0,588.15439,50,280,-0.11419,-0.24577,0.1315799999999999,0.0589299999999999,-1348.66885705,-1.412568480000118,-0.0908327759,0.0067383733,-1346.89691,0.3593785699999898,-1346.988905,0.2673835699999927,0.328247,121.779,193.621,6.5075,-0.0100999999999995,348.13,24.7991,3156.6688,
PUNVOJ,Ag,1,733.18042,79,370,-0.17046,-0.33308,0.16262,0.06769,-2804.25539033,-2.2382138699999814,-0.1478514465,0.0110305745,-2801.397905,0.6192714600001636,-2801.517926,0.4992504599999847,0.577001,168.821,252.606,7.8637,0.1227,535.65,10.3828,3168.0948,
PURTAZ,Co,0,388.15037,47,198,-0.11828,-0.23044,0.11216,0.07875,-2859.89637175,-1.300082360000033,-0.0757005241,0.0064875732999999,-2858.228517,0.3677723900000273,-2858.30477,0.2915193899998485,0.343212,101.041,160.487,11.9185,0.7167999999999992,305.17,6.8726,3166.1499,
PUTCEO,Co,0,534.09999,57,272,-0.09003,-0.21312,0.12309,0.08006,-3959.86380375,-1.9746467400000256,-0.1033440427,0.0078398350999999,-3957.458161,0.4309960099999443,-3957.552919,0.3362380099997608,0.397816,131.82,199.435,7.92,-0.3672000000000004,398.19,19.1728,3211.1465,
PUYGIA,Co,0,320.17493,41,162,-0.11147,-0.25697,0.1454999999999999,0.0791499999999999,-2061.2825235,-0.9350936199998614,-0.067598712,0.0061473556999999,-2060.030153,0.3172768800000085,-2060.089633,0.2577968800001144,0.29928,82.09,125.185,9.3504,0.2031000000000009,260.05,35.5327,3202.1636,
PUYGOG,Co,0,348.20623,47,178,-0.1104,-0.25197,0.14157,0.07846,-2139.84449639,-1.0314283200000318,-0.0788019436,0.0069904627,-2138.438548,0.3745200700000168,-2138.504786,0.3082820700001321,0.353132,94.431,139.411,9.2811,0.1723999999999996,283.69,23.2443,3206.2793,
PUYGUM,Co,0,348.20623,47,178,-0.09692,-0.24808,0.15116,0.0816299999999999,-2139.85065416,-1.0303662299997995,-0.0782605573,0.0069854433999999,-2138.445699,0.3745889300003,-2138.511243,0.3090449300002547,0.35333,94.32,137.949,6.2796,0.0834000000000001,278.65,34.3447,3200.7578,
PUYHAT,Co,0,334.19058,44,170,-0.10328,-0.2513,0.14802,0.07942,-2100.56919907,-0.9820580300001892,-0.0727628693,0.0065741372999999,-2099.24125,0.3458910399999695,-2099.304078,0.2830630399998881,0.326194,88.284,132.233,7.4177,0.1577999999999999,269.24,33.2807,3202.3591,
PUYHEX,Co,0,320.17493,41,162,-0.11005,-0.25362,0.14357,0.08135,-2061.28258091,-0.9347624299998644,-0.0679812658,0.0061760168,-2060.030592,0.3172264800000448,-2060.089742,0.2580764799999997,0.299269,82.175,124.49,8.7275,0.0238999999999993,256.3,40.633,3198.6842,
PUYHOH,Co,0,348.20623,47,178,-0.09863,-0.24359,0.14496,0.08055,-2139.85439296,-1.0315096399999677,-0.0780897025,0.0069549626999999,-2138.448262,0.3746213200001875,-2138.514534,0.3083493200001612,0.353241,94.371,139.481,6.3009,0.0578000000000002,278.26,23.9916,3202.2558,
QACVEZ,Ir,0,536.26952,58,260,-0.01871,-0.20339,0.1846799999999999,0.0605899999999999,-1316.50332534,-1.1192065699999605,-0.0992679383,0.0083820713,-1314.894412,0.4897067699998843,-1314.970562,0.4135567700000138,0.463805,110.767,160.272,5.5068,0.0099,319.27,45.7537,3135.1564,
QACVID,Ir,0,536.26952,58,260,-0.0181,-0.20205,0.18395,0.0608799999999999,-1316.50674735,-1.1193845000000238,-0.0992311122,0.0083729428,-1314.897504,0.4898588500000187,-1314.973697,0.4136658500001431,0.463983,110.645,160.362,3.1907,-0.0577999999999998,319.07,43.6662,3134.6062,
QADTEX,Zn,0,644.11639,66,330,-0.09898,-0.18514,0.08616,0.03203,-3671.19416248,-2.3081835500001944,-0.1016283089,0.0103768355999999,-3668.374822,0.5111569299997427,-3668.478068,0.4079109300000709,0.475952,138.047,217.299,7.1019,-0.2291000000000007,663.3,16.4359,3565.811,
QADTIB,Zn,0,658.13204,69,338,-0.09813,-0.18432,0.08619,0.03202,-3710.47044961,-2.356007569999747,-0.1044885035,0.0107387866,-3707.574766,0.5396760399999039,-3707.682526,0.4319160400000328,0.50271,143.738,226.801,7.6281,-0.2324000000000001,674.47,11.2239,3215.9952,
QADTOH,Zn,0,722.13818,74,370,-0.09682,-0.18301,0.08619,0.03242,-3934.13069115,-2.5907149800000298,-0.1131180563,0.0117772855999999,-3930.968938,0.5710381700000653,-3931.0836,0.4563761700001123,0.531451,155.348,241.326,9.3184,-0.1260999999999992,721.57,4.814,3242.1693,
QAMJAP,Rh,0,710.06878,70,348,-0.10134,-0.21242,0.11108,0.06439,-6243.74993181,-2.266749169999457,-0.1257355344,0.0087290395,-6240.92756,0.5556226400003652,-6241.036717,0.4464656400004969,0.515193,156.604,229.74,10.1785,0.0809999999999995,448.25,22.4654,3114.6236,
QATRUC,Pt,0,737.30419,75,358,-0.0761,-0.22629,0.15019,0.0560099999999999,-2651.98878606,-1.865688990000308,-0.1539442209,0.0099056558999999,-2649.536312,0.5867850699996779,-2649.642946,0.4801510699999198,0.54676,167.086,224.428,10.749,0.1417999999999999,506.66,20.8434,3139.9045,
QEJSEG,Pd,0,679.99802,63,338,-0.10318,-0.19241,0.08923,0.04269,-4060.70343637,-2.0281482000000324,-0.1048951585,0.0097478446999999,-4058.177184,0.4981041699998059,-4058.272275,0.403013170000122,0.465531,130.24,200.136,4.2871,0.2078999999999995,641.35,23.9145,3197.1748,
QELSEG,Ir,0,496.23822,51,238,-0.02678,-0.21489,0.18811,0.0609,-1199.84753442,-0.9795482600000014,-0.0854388235,0.0073114081,-1198.443666,0.4243201600002066,-1198.515179,0.3528071600001112,0.40101,99.212,150.512,8.1166,0.0007000000000001,290.4,46.1699,3155.3049,
QENJUO,Ru,0,706.21984,83,360,-0.05663,-0.20353,0.1468999999999999,0.0739499999999999,-2646.63785269,-2.1087035699997614,-0.1593878892,0.0115959863,-2643.855653,0.6734961199999816,-2643.967696,0.5614531199998964,0.631748,172.679,235.815,13.4944,0.4125000000000014,536.31,14.7248,3162.5078,
QEWSUG,Pt,0,689.40847,79,336,-0.07471,-0.23629,0.16158,0.0585699999999999,-1883.58665555,-1.577698220000002,-0.1470450706,0.010689664,-1881.375266,0.6336913299999196,-1881.48201,0.5269473299999845,0.594353,165.686,224.662,11.6424,-0.1298999999999992,493.61,14.4238,3146.1975,
QEYTEU,Co,0,292.10317,33,146,-0.09188,-0.27316,0.18128,0.08638,-2341.85454579,-0.9330064000000676,-0.0540456256,0.0049646730999999,-2340.672869,0.2486703899999156,-2340.726947,0.1945923899997979,0.233487,67.879,113.816,8.3039,0.5276000000000005,203.43,54.5836,3202.9089,
QEYTIY,Co,0,384.03472,33,182,-0.0955,-0.24782,0.15232,0.07728,-2179.50538014,-0.7743765300001542,-0.0565540533,0.0046106677,-2178.48274,0.2482636099998671,-2178.538939,0.1920646099997611,0.232675,68.402,118.281,8.5766,0.4953999999999983,224.52,56.6029,3196.3918,
QEYTOE,Co,0,413.96317,33,198,-0.09998,-0.26369,0.1637099999999999,0.0830099999999999,-7028.95248665,-1.5362318499992398,-0.0596596449,0.0046325581,-7027.174431,0.2418238000000201,-7027.234445,0.1818098000003374,0.224677,72.377,126.31,10.0509,0.9297000000000004,230.51,55.4524,3200.3541,
QIBGAL,Rh,0,334.17635,43,168,-0.08298,-0.25359,0.1706099999999999,0.0659,-691.307701289,-0.6924096550000058,-0.066281905,0.0060580264999999,-690.262353,0.3529386339999973,-690.326303,0.2889886339999066,0.3325,86.701,134.594,8.3795,0.0618999999999996,239.97,51.6789,3173.4474,
QIBGEP,Rh,0,348.192,46,176,-0.0797,-0.25286,0.1731599999999999,0.06624,-730.592823442,-0.7406534620000684,-0.0711816754,0.0064713822,-729.470622,0.3815479799999366,-729.537582,0.314587979999942,0.359604,92.547,140.929,8.559,0.0525999999999999,251.27,43.9563,3163.3683,
QICQID,Co,0,382.28448,59,200,-0.09042,-0.23981,0.14939,0.08539,-2222.11990149,-1.1578276000000187,-0.0960801382,0.0082269976,-2220.460008,0.5020658899998125,-2220.545119,0.4169548899999427,0.471337,122.692,179.132,6.9244,0.7395000000000005,302.4,48.7164,3207.961,
QICQOJ,Co,0,382.28448,59,200,-0.09041,-0.24246,0.15205,0.08636,-2222.11802476,-1.1571776499999942,-0.0963464897,0.0082386044,-2220.458921,0.5019261100001131,-2220.543636,0.417211110000153,0.471261,122.81,178.298,6.9471,0.6292999999999997,301.37,53.5541,3210.3036,
QICQUP,Co,0,382.28448,59,200,-0.07373,-0.2422,0.16847,0.08656,-2222.12758645,-1.15588458000002,-0.0965463722,0.0082491447,-2220.469543,0.5021588699996755,-2220.554663,0.4170388699999421,0.471458,122.658,179.151,5.4056,0.4775,298.28,37.9734,3208.5458,
QICREA,Co,0,438.34708,71,232,-0.08573,-0.23646,0.15073,0.08568,-2379.25063914,-1.35204302000011,-0.1102144854,0.0097834569999999,-2377.280771,0.6178251199999067,-2377.379697,0.518899120000242,0.581271,143.753,208.209,7.9989,0.6902999999999997,356.55,19.5608,3205.0013,
QICRIE,Co,0,438.34708,71,232,-0.08549,-0.23867,0.1531799999999999,0.0865099999999999,-2379.24870875,-1.3516517200000635,-0.1097245104,0.0097904632999999,-2377.279422,0.6176350299997466,-2377.378361,0.5186960299997736,0.581028,143.976,208.234,8.0592,0.5886000000000005,356.13,20.6142,3207.6804,
