rruff_id,mineral_name,laser_nm,data_type,source_file,has_xrd,chemical_family,formula,reduced_formula,n_elements,avg_electronegativity,avg_atomic_mass,mb_gap_median,mb_gap_min,mb_gap_max,mb_gap_count,mb_is_metal,mb_e_form_median,mb_e_form_min,mb_e_form_count
R070124,Hastingsite,532,Processed,Hastingsite__R070124__Raman__532______Raman_Data_Processed__3d8df0468d34ec6d2e9c045c942c.txt,True,Silicate,NaCa2(Fe4Fe)(Si6Al2)O22(OH)2,NaCa2Al2Fe5Si6(HO12)2,7.0,1.8442857142857143,27.28387826857143,,,,,,,,
R070194,Hastingsite,532,Processed,Hastingsite__R070194__Raman__532______Raman_Data_Processed__923bc14f7033e014840b29429be5.txt,True,Silicate,NaCa2(Fe4Fe)(Si6Al2)O22(OH)2,NaCa2Al2Fe5Si6(HO12)2,7.0,1.8442857142857143,27.28387826857143,,,,,,,,
R070250,Hastingsite,532,Processed,Hastingsite__R070250__Raman__532______Raman_Data_Processed__b8b3a14938e7af1c063144dbba78.txt,False,Silicate,NaCa2(Fe4Fe)(Si6Al2)O22(OH)2,NaCa2Al2Fe5Si6(HO12)2,7.0,1.8442857142857143,27.28387826857143,,,,,,,,
R100058,Hatchite,532,Processed,Hatchite__R100058__Raman__532______Raman_Data_Processed__013ac6eefbd7f4b41678c42710d0.txt,False,Sulfide,AgTlPbAs2S5,TlAgAs2PbS5,5.0,2.128,125.28761999999998,1.34765,1.1073000000000004,1.5879999999999996,2.0,False,-0.5832219699812504,-0.5947579095312505,2.0
R060851,Hauchecornite,532,Processed,Hauchecornite__R060851__Raman__532______Raman_Data_Processed__3bc4641ac8fcf91045cfd1f3b2b7.txt,False,Sulfide,Ni9BiSbS8,Ni9BiSbS8,4.0,2.1399999999999997,105.3747,,,,,,,,
R070438,Hauerite,532,Processed,Hauerite__R070438__Broad_Scan__532__0__unoriented__Raman_Data_Processed__e846b1c37355131dff5a4ddeac7e.txt,False,Sulfide,MnS2,MnS2,2.0,2.065,43.5015225,0.0,0.0,0.0,4.0,True,-0.919715174791668,-0.989603212708334,6.0
R070506,Hauerite,785,Processed,Hauerite__R070506__Broad_Scan__785__0__unoriented__Raman_Data_Processed__93db0ffdae621fbacb10a5b18d6c.txt,True,Sulfide,MnS2,MnS2,2.0,2.065,43.5015225,0.0,0.0,0.0,4.0,True,-0.919715174791668,-0.989603212708334,6.0
R040090,Hausmannite,514,Processed,Hausmannite__R040090-3__Raman__514__0-000__depolarized__Raman_Data_Processed__e1bfd48bf9bbf567e8fe8ab41e03.txt,True,Oxide,MnMn2O4,Mn3O4,2.0,2.495,35.4687225,0.6068499999999997,0.5210999999999997,0.6925999999999997,2.0,False,-1.850212803268571,-2.06343769826857,7.0
R040091,Hausmannite,514,Processed,Hausmannite__R040091-3__Raman__514__0-000__depolarized__Raman_Data_Processed__9f8770d0dba90410e8dbe76c7cfd.txt,True,Oxide,MnMn2O4,Mn3O4,2.0,2.495,35.4687225,0.6068499999999997,0.5210999999999997,0.6925999999999997,2.0,False,-1.850212803268571,-2.06343769826857,7.0
R060512,Hausmannite,514,Processed,Hausmannite__R060512-3__Raman__514__0-000__depolarized__Raman_Data_Processed__09615a4cf1b07257442fb35c703a.txt,True,Oxide,MnMn2O4,Mn3O4,2.0,2.495,35.4687225,0.6068499999999997,0.5210999999999997,0.6925999999999997,2.0,False,-1.850212803268571,-2.06343769826857,7.0
R110179,Hausmannite,532,Processed,Hausmannite__R110179__Broad_Scan__532__0__unoriented__Raman_Data_Processed__1f69946a3923b1ce622d75d2feb0.txt,False,Oxide,MnMn2O4,Mn3O4,2.0,2.495,35.4687225,0.6068499999999997,0.5210999999999997,0.6925999999999997,2.0,False,-1.850212803268571,-2.06343769826857,7.0
R040023,Hauyne,514,Processed,Hauyne__R040023__Raman__514______Raman_Data_Processed__3998a84de3e0e7ae3d062f45d5a0.txt,True,Sulfate,Na3Ca(Si3Al3)O12(SO4),Na3CaAl3Si3SO16,6.0,1.9100000000000001,27.699867980000004,4.029,3.7823,4.3494,3.0,False,-3.0547026023726858,-3.06052398144676,3.0
R050606,Hauyne,514,Processed,Hauyne__R050606-3__Raman__514__0-000__depolarized__Raman_Data_Processed__2edf2fa0e32be8f4894a90d6e40d.txt,False,Sulfate,Na3Ca(Si3Al3)O12(SO4),Na3CaAl3Si3SO16,6.0,1.9100000000000001,27.699867980000004,4.029,3.7823,4.3494,3.0,False,-3.0547026023726858,-3.06052398144676,3.0
R070121,Hauyne,514,Processed,Hauyne__R070121-3__Raman__514__0-000__depolarized__Raman_Data_Processed__296f493e3295269a0ee7a6c2471f.txt,False,Sulfate,Na3Ca(Si3Al3)O12(SO4),Na3CaAl3Si3SO16,6.0,1.9100000000000001,27.699867980000004,4.029,3.7823,4.3494,3.0,False,-3.0547026023726858,-3.06052398144676,3.0
R070557,Hauyne,514,Processed,Hauyne__R070557-3__Raman__514__0-000__depolarized__Raman_Data_Processed__877df31a8e924781bbd4a6052d7d.txt,False,Sulfate,Na3Ca(Si3Al3)O12(SO4),Na3CaAl3Si3SO16,6.0,1.9100000000000001,27.699867980000004,4.029,3.7823,4.3494,3.0,False,-3.0547026023726858,-3.06052398144676,3.0
R061010,Hawleyite,532,Processed,Hawleyite__R061010__Raman__532______Raman_Data_Processed__558b77c290a7daec9c9214dc614c.txt,False,Sulfide,CdS,CdS,2.0,2.135,72.238,0.6649,0.2713000000000001,1.1162,4.0,False,-0.8390119445312498,-0.9723884295312496,5.0
R070034,Haxonite,532,Processed,Haxonite__R070034__Raman__532______Raman_Data_Processed__0a8b2e945759401d11049e03f54a.txt,False,Sulfide,"(Fe,Ni)23C6","(Fe,Ni)23C6",10.0,,,,,,,,,,
R120085,Haydeeite,532,Processed,Haydeeite__R120085__Broad_Scan__532__0__unoriented__Raman_Data_Processed__7f293a56cf37d3c3ae052afc1b5b.txt,False,Oxide,Cu3Mg(OH)6Cl2,MgCu3H6(ClO3)2,5.0,2.402,28.062268,,,,,,,,
R060599,Haynesite,532,Processed,Haynesite__R060599__Raman__532______Raman_Data_Processed__3f7054b1a0c20b311e2869b34e17.txt,False,Oxide,(UO2)3(SeO3)2(OH)25H2O,U3H27(SeO19)2,4.0,2.3925,83.49906250000001,,,,,,,,
R100029,Hazenite,532,Processed,Hazenite__R100029__Broad_Scan__532__0__unoriented__Raman_Data_Processed__0e56c1f0a9746c33ce1cd98de95a.txt,False,Phosphate,KNaMg2(PO4)214H2O,KNaMg2P214H2O857,6.0,1.8150000000000002,22.39569521333333,,,,,,,,
R061074,Heazlewoodite,532,Processed,Heazlewoodite__R061074__Raman__532______Raman_Data_Processed__be037a8932704ea4399f403413b0.txt,False,Sulfide,Ni3S2,Ni3S2,2.0,2.245,45.3792,0.0,0.0,0.0,2.0,True,-0.47957374412500076,-0.6351233496250004,4.0
R080117,Hectorfloresite,532,Processed,Hectorfloresite__R080117__Broad_Scan__532__0__unoriented__Raman_Data_Processed__73cb0b0dbb41e745c14d86e56499.txt,False,Sulfate,Na9(IO3)(SO4)4,Na9S4IO19,4.0,2.4025,49.48965982,,,,,,,,
R050134,Hectorite,532,Processed,Hectorite__R050134__Raman__532______Raman_Data_Processed__014bc2085f5a191fb32b9254997f.txt,False,Silicate,"Na03(Mg,Li)3Si4O10(F,OH)2nH2O","Na03(Mg,Li)3Si4O10(F,OH)2nH2O",7.0,,,,,,,,,,
R050030,Hedenbergite,514,Processed,Hedenbergite__R050030-3__Raman__514__0-000__depolarized__Raman_Data_Processed__431e85ca3b6a8476381bc85b4084.txt,True,Silicate,CaFeSi2O6,CaFe(SiO3)2,4.0,2.0425,35.001975,3.09205,3.0855,3.0986,2.0,False,-3.0486953875625007,-3.065332740250001,2.0
R060040,Hedenbergite,514,Processed,Hedenbergite__R060040-3__Raman__514__0-000__depolarized__Raman_Data_Processed__f9731c3bfb1c7d034a7d0212fca6.txt,True,Silicate,CaFeSi2O6,CaFe(SiO3)2,4.0,2.0425,35.001975,3.09205,3.0855,3.0986,2.0,False,-3.0486953875625007,-3.065332740250001,2.0
R070136,Hedenbergite,532,Processed,Hedenbergite__R070136__Raman__532______Raman_Data_Processed__8546cffd04690345b07512151cad.txt,True,Silicate,CaFeSi2O6,CaFe(SiO3)2,4.0,2.0425,35.001975,3.09205,3.0855,3.0986,2.0,False,-3.0486953875625007,-3.065332740250001,2.0
R070236,Hedenbergite,532,Processed,Hedenbergite__R070236__Raman__532______Raman_Data_Processed__dbb3a0a4018e8c9b593affeb9a82.txt,False,Silicate,CaFeSi2O6,CaFe(SiO3)2,4.0,2.0425,35.001975,3.09205,3.0855,3.0986,2.0,False,-3.0486953875625007,-3.065332740250001,2.0
R100114,Hedleyite,532,Processed,Hedleyite__R100114__Raman__532______Raman_Data_Processed__3223eac7a78bb0e84c080ee18570.txt,False,Mixed/Other,Bi7Te3,Bi7Te3,2.0,2.06,168.2902,,,,,,,,
R250030,Heflikite,532,Processed,Heflikite__R250030__Raman__532______Raman_Data_Processed__731e9bd345be1f0b0d637399d62e.txt,True,Silicate,Ca2(Al2Sc)(Si2O7)(SiO4)O(OH),Ca2ScAl2Si3HO13,6.0,1.9183333333333337,26.184715100000002,,,,,,,,
R141086,Heidornite,532,Processed,Heidornite__R141086__Broad_Scan__532__0__unoriented__Raman_Data_Processed__70bdeb21f250cba2f7c44af9fc2f.txt,False,Sulfate,Na2Ca3B5O8(SO4)2(OH)2Cl,Na2Ca3B5H2S2ClO18,7.0,2.192857142857143,22.62915846857143,5.481,5.481,5.481,1.0,False,-2.702220134832072,-2.702220134832072,1.0
R060254,Heinrichite,532,Processed,Heinrichite__R060254__Raman__532______Raman_Data_Processed__6dfd4e478d4bc5ffc61cdf1eac25.txt,False,Sulfate,Ba(UO2)2(AsO4)210H2O,BaU2As210H2O845,5.0,2.018,93.45697,,,,,,,,
R140422,Heisenbergite,638,Processed,Heisenbergite__R140422__Raman__638______Raman_Data_Processed__bc7f9a5036ebab04c51da49b746b.txt,False,Oxide,(UO2)(OH)2H2O,UH4O5,3.0,2.3400000000000003,85.01208333333334,,,,,,,,
R090034,Heklaite,532,Processed,Heklaite__R090034__Broad_Scan__532__0__unoriented__Raman_Data_Processed__bb3313543dd8ce3413e1fb0c10b5.txt,True,Halide,KNaSiF6,KNaSiF6,4.0,1.9075,27.29299312,6.980499999999999,6.980499999999999,6.980499999999999,1.0,False,-3.418439733071111,-3.418439733071111,1.0
R061013,Hellandite-(Ce),532,Processed,Hellandite-(Ce)__R061013__Raman__532______Raman_Data_Processed__8aca5570a2b34b672467da8d8faf.txt,False,Silicate,"(Ca,REE)4Ce2Al[box]2(B4Si4O22)(OH)2","(Ca,REE)4Ce2Al[box]2(B4Si4O22)(OH)2",9.0,,,,,,,,,,
R061050,Hellyerite,532,Processed,Hellyerite__R061050__Raman__532______Raman_Data_Processed__11e2249d80915366d178d99f0720.txt,False,Carbonate,Ni(CO3)6H2O,NiH2C6O19,4.0,2.5250000000000004,21.92786,,,,,,,,
R060059,Helvine,514,Processed,Helvine__R060059-3__Raman__514__0-000__depolarized__Raman_Data_Processed__444d343642f0e9551fa015531924.txt,True,Silicate,Be3Mn4(SiO4)3S,Mn4Be3Si3SO12,5.0,2.2079999999999997,28.020025399999998,3.1083,3.1083,3.1083,1.0,False,-2.7841154105609784,-2.7841154105609784,1.0
R060621,Helvine,532,Processed,Helvine__R060621__Broad_Scan__532__0__unoriented__Raman_Data_Processed__79da608c1dc073475ff460a6b39d.txt,False,Silicate,Be3Mn4(SiO4)3S,Mn4Be3Si3SO12,5.0,2.2079999999999997,28.020025399999998,3.1083,3.1083,3.1083,1.0,False,-2.7841154105609784,-2.7841154105609784,1.0
R040024,Hematite,514,Processed,Hematite__R040024-3__Raman__514__0-000__depolarized__Raman_Data_Processed__013cf3d6d26ebea00c8b64057e8a.txt,True,Oxide,Fe2O3,Fe2O3,2.0,2.635,35.9222,1.4926999999999997,0.9422,2.019,11.0,False,-1.7449120227500012,-1.886165127750001,18.0
R050300,Hematite,514,Processed,Hematite__R050300__Raman__514______Raman_Data_Processed__1305edbcc158c50a3fdb5ca2348f.txt,True,Oxide,Fe2O3,Fe2O3,2.0,2.635,35.9222,1.4926999999999997,0.9422,2.019,11.0,False,-1.7449120227500012,-1.886165127750001,18.0
R060190,Hematite,532,Processed,Hematite__R060190__Broad_Scan__532__0__unoriented__Raman_Data_Processed__92f16e2c21bccb42e5b34f75599c.txt,True,Oxide,Fe2O3,Fe2O3,2.0,2.635,35.9222,1.4926999999999997,0.9422,2.019,11.0,False,-1.7449120227500012,-1.886165127750001,18.0
R070240,Hematite,532,Processed,Hematite__R070240__Raman__532______Raman_Data_Processed__f89e2a82f130c6a4daa6b86dcc82.txt,True,Oxide,Fe2O3,Fe2O3,2.0,2.635,35.9222,1.4926999999999997,0.9422,2.019,11.0,False,-1.7449120227500012,-1.886165127750001,18.0
R110013,Hematite,532,Processed,Hematite__R110013__Raman__532______Raman_Data_Processed__61d614e64bf7cf4f3a4fb8ea9834.txt,False,Oxide,Fe2O3,Fe2O3,2.0,2.635,35.9222,1.4926999999999997,0.9422,2.019,11.0,False,-1.7449120227500012,-1.886165127750001,18.0
R070638,Hematophanite,532,Processed,Hematophanite__R070638__Raman__532______Raman_Data_Processed__7ffa7db7026d67e477baabc1de51.txt,False,Oxide,"Pb4Fe3O8(Cl,OH)","Pb4Fe3O8(Cl,OH)",3.0,2.533333333333333,93.01479999999998,,,,,,,,
R050551,Hemihedrite,532,Processed,Hemihedrite__R050551__Raman__532______Raman_Data_Processed__6b99f274bd49f406a0f4c56ae36d.txt,False,Silicate,ZnPb10(CrO4)6(SiO4)2(OH)2,ZnCr6Si2H2(Pb5O17)2,6.0,2.1966666666666668,61.616323333333334,,,,,,,,
R140133,Hemihedrite,532,Processed,Hemihedrite__R140133__Broad_Scan__532__0__unoriented__Raman_Data_Processed__b361d55e6f836879136470489705.txt,False,Silicate,ZnPb10(CrO4)6(SiO4)2(OH)2,ZnCr6Si2H2(Pb5O17)2,6.0,2.1966666666666668,61.616323333333334,,,,,,,,
R140134,Hemihedrite,532,Processed,Hemihedrite__R140134__Broad_Scan__532__0__unoriented__Raman_Data_Processed__652c4abcce740eaf9eae58d01701.txt,False,Silicate,ZnPb10(CrO4)6(SiO4)2(OH)2,ZnCr6Si2H2(Pb5O17)2,6.0,2.1966666666666668,61.616323333333334,,,,,,,,
R141184,Hemihedrite,532,Processed,Hemihedrite__R141184__Broad_Scan__532__0__unoriented__Raman_Data_Processed__c4ca8473557765ba93304c906da1.txt,False,Silicate,ZnPb10(CrO4)6(SiO4)2(OH)2,ZnCr6Si2H2(Pb5O17)2,6.0,2.1966666666666668,61.616323333333334,,,,,,,,
R040117,Hemimorphite,514,Processed,Hemimorphite__R040117-3__Raman__514__0-000__depolarized__Raman_Data_Processed__fb7a94b5769a939ab333d7bf8c4e.txt,True,Silicate,Zn4(Si2O7)(OH)2H2O,Zn2SiH2O5,4.0,2.2975000000000003,27.62546,3.1428,3.0442,3.167,3.0,False,-2.118753794349,-2.119591724849,3.0
R070536,Hemimorphite,532,Processed,Hemimorphite__R070536__Raman__532______Raman_Data_Processed__b506e278812880f5e27feade80e1.txt,True,Silicate,Zn4(Si2O7)(OH)2H2O,Zn2SiH2O5,4.0,2.2975000000000003,27.62546,3.1428,3.0442,3.167,3.0,False,-2.118753794349,-2.119591724849,3.0
R061011,Hemusite,532,Processed,Hemusite__R061011__Raman__532______Raman_Data_Processed__3bb829d1a8fddbeb014034930154.txt,False,Sulfide,Cu4Cu2SnMoS8,Cu6SnMoS8,4.0,2.15,77.56525,,,,,,,,
R070467,Hendersonite,532,Processed,Hendersonite__R070467__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ced53859d5c5e96c9ea5de7b9674.txt,False,Oxide,"Ca13(V,V)6O166H2O","Ca13(V,V)6O166H2O",3.0,2.2133333333333334,19.028446666666667,,,,,,,,
R060257,Henmilite,532,Processed,Henmilite__R060257__Broad_Scan__532__0__unoriented__Raman_Data_Processed__73b0694494fcab08e9ac8e9418b9.txt,False,Oxide,Ca2Cu[B(OH)4]2(OH)4,Ca2CuB2(HO)12,5.0,2.1159999999999997,26.288468,0.6073,0.6073,0.6073,1.0,False,-1.9038472355783915,-1.9038472355783915,1.0
R130039,Hennomartinite,532,Processed,Hennomartinite__R130039__Broad_Scan__532__0__unoriented__Raman_Data_Processed__498ea32867e17bcf0def5242e791.txt,False,Silicate,SrMn2(Si2O7)(OH)2H2O,SrMn2Si2(H2O5)2,5.0,2.008,37.530176999999995,0.8234999999999997,0.8234999999999997,0.8234999999999997,1.0,False,-2.382417488099999,-2.382417488099999,1.0
R060253,Henritermierite,532,Processed,Henritermierite__R060253__Raman__532______Raman_Data_Processed__7ae707a0a660c81f9ec37b070088.txt,True,Silicate,Ca3Mn2(SiO4)2(OH)4,Ca3Mn2Si2(HO3)4,5.0,2.018,28.021776999999997,,,,,,,,
R240005,Henrysunite,532,Processed,Henrysunite__R240005__Raman__532______Raman_Data_Processed__3ff388ddfb960df2591f5972c2ab.txt,False,Oxide,Na2(C2H3O3)2(H2O),Na2H8C4O7,4.0,2.28,13.001952320000001,,,,,,,,
R061015,Hentschelite,532,Processed,Hentschelite__R061015__Raman__532______Raman_Data_Processed__a964d3273e811e8da8b5c0c49de8.txt,False,Phosphate,CuFe2(PO4)2(OH)2,Fe2CuP2(HO5)2,5.0,2.312,33.4744204,,,,,,,,
R060387,Herbertsmithite,532,Processed,Herbertsmithite__R060387__Raman__532______Raman_Data_Processed__b5e511574cf550ead8f89d396357.txt,False,Oxide,Cu3Zn(OH)6Cl2,ZnCu3H6(ClO3)2,5.0,2.47,36.283068,0.0327999999999999,0.0,0.0655999999999998,2.0,False,-1.2253329936522228,-1.229795043374445,2.0
R070099,Herbertsmithite,532,Processed,Herbertsmithite__R070099__Raman__532______Raman_Data_Processed__c2cf6718a88427678542c2150377.txt,False,Oxide,Cu3Zn(OH)6Cl2,ZnCu3H6(ClO3)2,5.0,2.47,36.283068,0.0327999999999999,0.0,0.0655999999999998,2.0,False,-1.2253329936522228,-1.229795043374445,2.0
R170038,Hercynite,532,Processed,Hercynite__R170038__Raman__532______Raman_Data_Processed__0978e7c42846dc609e1e70bbbe87.txt,False,Oxide,FeAl2O4,Al2FeO4,3.0,2.2933333333333334,32.94197953333333,1.2694000000000003,0.0,2.8188999999999997,8.0,False,-2.9163802770238103,-2.9738834992857157,8.0
R100064,Herderite,532,Processed,Herderite__R100064__Raman__532______Raman_Data_Processed__6e4cf47f49834d25388d6e9e7683.txt,False,Phosphate,CaBe(PO4)F,CaBePO4F,5.0,2.436,23.012349439999998,6.1019,6.1019,6.1019,1.0,False,-3.334727828229106,-3.334727828229106,1.0
R060226,Hessite,532,Processed,Hessite__R060226__Raman__532______Raman_Data_Processed__201a9e5b6ced3110cc5a2948e62e.txt,False,Mixed/Other,Ag2Te,Ag2Te,2.0,2.015,117.7341,0.0,0.0,0.2487999999999997,5.0,True,-0.02706816,-0.0638495391666668,5.0
R070445,Hessite,785,Processed,Hessite__R070445__Broad_Scan__785__0__unoriented__Raman_Data_Processed__567c914c41c381e8b8d20b8357d2.txt,False,Mixed/Other,Ag2Te,Ag2Te,2.0,2.015,117.7341,0.0,0.0,0.2487999999999997,5.0,True,-0.02706816,-0.0638495391666668,5.0
R061062,Hetaerolite,532,Processed,Hetaerolite__R061062__Raman__532______Raman_Data_Processed__a55b215a200733d3642de3c395cf.txt,False,Oxide,ZnMn2O4,Mn2ZnO4,3.0,2.2133333333333334,45.448815,0.0,0.0,0.7286999999999999,11.0,True,-1.9048530140838085,-1.982286203131428,15.0
R050382,Heterogenite,532,Processed,Heterogenite__R050382__Broad_Scan__532__0__unoriented__Raman_Data_Processed__af37ad3061eebc8e879a171468d7.txt,True,Oxide,CoO(OH),CoHO2,3.0,2.506666666666667,25.313511666666667,0.0,0.0,0.7122999999999999,3.0,True,-1.2657388027799996,-1.3766981402800005,3.0
R050165,Heterosite,532,Processed,Heterosite__R050165__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ac983ef28596b0b75ee95ce3bc06.txt,True,Phosphate,Fe(PO4),FePO4,3.0,2.4866666666666664,34.272720666666665,2.656,1.2423000000000002,2.8055000000000003,25.0,False,-2.4136146309300597,-2.427052886607143,26.0
R070148,Heterosite,785,Processed,Heterosite__R070148__Broad_Scan__785__0__unoriented__Raman_Data_Processed__76828723eea29793720142c666ac.txt,False,Phosphate,Fe(PO4),FePO4,3.0,2.4866666666666664,34.272720666666665,2.656,1.2423000000000002,2.8055000000000003,25.0,False,-2.4136146309300597,-2.427052886607143,26.0
R040021,Heulandite-Ca,514,Processed,Heulandite-Ca__R040021-3__Raman__514__0-000__depolarized__Raman_Data_Processed__029e5443c99a83789e10fce21044.txt,True,Silicate,"(Ca,Na,K)5(Si27Al9)O7226H2O","(Ca,Na,K)5(Si27Al9)O7226H2O",13.0,,,,,,,,,,
R050017,Heulandite-Ca,514,Processed,Heulandite-Ca__R050017-3__Raman__514__0-000__depolarized__Raman_Data_Processed__2718c793298493b6c5bbcd9162e4.txt,True,Silicate,"(Ca,Na,K)5(Si27Al9)O7226H2O","(Ca,Na,K)5(Si27Al9)O7226H2O",7.0,,,,,,,,,,
R050097,Heulandite-Ca,514,Processed,Heulandite-Ca__R050097-3__Raman__514__0-000__depolarized__Raman_Data_Processed__39442c323f4ba3cb93df1b9c822a.txt,True,Silicate,"(Ca,Na,K)5(Si27Al9)O7226H2O","(Ca,Na,K)5(Si27Al9)O7226H2O",7.0,,,,,,,,,,
R050647,Heulandite-Ca,532,Processed,Heulandite-Ca__R050647__Raman__532______Raman_Data_Processed__f83f49be137e539780c4da5d83fb.txt,False,Silicate,"(Ca,Na,K)5(Si27Al9)O7226H2O","(Ca,Na,K)5(Si27Al9)O7226H2O",7.0,,,,,,,,,,
R060465,Heulandite-Ca,514,Processed,Heulandite-Ca__R060465-3__Raman__514__0-000__depolarized__Raman_Data_Processed__5a37ac32fc27ee36a44a6e499736.txt,True,Silicate,"(Ca,Na,K)5(Si27Al9)O7226H2O","(Ca,Na,K)5(Si27Al9)O7226H2O",7.0,,,,,,,,,,
R061012,Heulandite-Ca,532,Processed,Heulandite-Ca__R061012__Raman__532______Raman_Data_Processed__3881423020a543df1a177fe0c5c2.txt,False,Silicate,"(Ca,Na,K)5(Si27Al9)O7226H2O","(Ca,Na,K)5(Si27Al9)O7226H2O",15.0,,,,,,,,,,
R061137,Heulandite-K,532,Processed,Heulandite-K__R061137__Raman__532______Raman_Data_Processed__5d48601315ea447dfc1f0c2478ef.txt,False,Silicate,"(K,Ca,Na)5(Si27Al9)O7226H2O","(K,Ca,Na)5(Si27Al9)O7226H2O",7.0,,,,,,,,,,
R070281,Heulandite-Na,532,Processed,Heulandite-Na__R070281__Raman__532______Raman_Data_Processed__97a90ac996d881a5d447e5f41d7b.txt,False,Silicate,"(Na,Ca,K)6(Si,Al)36O7222H2O","(Na,Ca,K)6(Si,Al)36O7222H2O",7.0,,,,,,,,,,
R070272,Heulandite-Sr,532,Processed,Heulandite-Sr__R070272__Raman__532______Raman_Data_Processed__6a13da617261f9a07a26f622df66.txt,False,Silicate,"(Sr,Ca,Na)5(Si27Al9)O7224H2O","(Sr,Ca,Na)5(Si27Al9)O7224H2O",7.0,,,,,,,,,,
R070428,Hewettite,532,Processed,Hewettite__R070428__Broad_Scan__532__0__unoriented__Raman_Data_Processed__a19155fa0725f07a4ac053037a17.txt,False,Oxide,CaV6O169H2O,CaV6(HO85)2,4.0,2.0675,27.006709999999998,,,,,,,,
R060051,Hexahydrite,532,Processed,Hexahydrite__R060051__Raman__532______Raman_Data_Processed__291748e6d4e1019bdf187a9a597e.txt,False,Sulfate,Mg(SO4)6H2O,MgH2S6O25,4.0,2.3825000000000003,18.344335,,,,,,,,
R250042,Hexathioplumbite,785,Processed,Hexathioplumbite__R250042__Raman__785______Raman_Data_Processed__6cbdef7567aaa9d1819305b53394.txt,True,Oxide,[Pb4(OH)4]Pb(S2O3)3,H4Pb5S6O13,4.0,2.6375,64.068085,,,,,,,,
R070010,Heyrovskyite,532,Processed,Heyrovskyite__R070010__Broad_Scan__532__0__unoriented__Raman_Data_Processed__23d9697a0a70b828e3b343dabe70.txt,False,Sulfide,Pb6Bi2S9,Bi2(Pb2S3)3,3.0,2.31,149.41513333333333,1.0496999999999996,1.0005999999999995,1.0987999999999998,2.0,False,-0.826442599503677,-0.8313150527389714,2.0
R061069,Hibonite,532,Processed,Hibonite__R061069__Raman__532______Raman_Data_Processed__6a83b0e9b22c42c6d01b3c464496.txt,True,Oxide,CaAl12O19,CaAl12O19,3.0,2.016666666666667,27.686312866666665,4.33375,4.319500000000001,4.348,2.0,False,-3.443954814257812,-3.444051149023437,2.0
R080098,Hilairite,532,Processed,Hilairite__R080098__Broad_Scan__532__0__unoriented__Raman_Data_Processed__94f93addaaad2c8d718444460267.txt,False,Silicate,Na2ZrSi3O93H2O,Na2ZrSi3(HO47)2,5.0,1.9600000000000002,31.861321856,,,,,,,,
R070426,Hilgardite,532,Processed,Hilgardite__R070426__Raman__532______Raman_Data_Processed__80c8ed649a9fd2f8715721620446.txt,False,Oxide,Ca2B5O9ClH2O,Ca2B5H2ClO10,5.0,2.368,20.669868,5.0989,5.0182,5.228800000000001,3.0,False,-2.794775672816667,-2.7984846633166667,3.0
R070427,Hilgardite,532,Processed,Hilgardite__R070427__Raman__532______Raman_Data_Processed__7984feaacbedc957cf42dd1ed0fb.txt,False,Oxide,Ca2B5O9ClH2O,Ca2B5H2ClO10,5.0,2.368,20.669868,5.0989,5.0182,5.228800000000001,3.0,False,-2.794775672816667,-2.7984846633166667,3.0
R110067,Hillebrandite,532,Processed,Hillebrandite__R110067__Broad_Scan__532__0__unoriented__Raman_Data_Processed__ee0e33d5cb458b46eaea8bac7e8d.txt,False,Silicate,Ca2SiO3(OH)2,Ca2SiH2O5,4.0,2.135,21.29271,4.6543,4.6543,4.6543,1.0,False,-2.855422175849,-2.855422175849,1.0
R061014,Hillite,532,Processed,Hillite__R061014__Raman__532______Raman_Data_Processed__a008bc4581bf2c3344dbef8f5cc3.txt,False,Phosphate,Ca2Zn(PO4)22H2O,Ca2ZnP22H2O89,5.0,2.096,30.693620400000004,,,,,,,,
R060857,Hingganite-(Ce),532,Processed,Hingganite-(Ce)__R060857__Raman__532______Raman_Data_Processed__fd59c312cc7de0116186e051a5b0.txt,False,Silicate,BeCe(SiO4)(OH),CeBeSiHO5,5.0,2.0460000000000003,38.8442044,,,,,,-2.745553729707777,-2.745553729707777,1.0
